bot_name,speaker,text,conv_id,num,source
Rdany,HUMAN,[START],Rdany_13,1,RDANY
Rdany,HUMAN,[START],Rdany_14,1,RDANY
Rdany,HUMAN,????? ??????,Rdany_14,2,RDANY
Rdany,MACHINE,?????! ???? ?? ?????? ?,Rdany_14,3,RDANY
Rdany,HUMAN,[START],Rdany_15,1,RDANY
Rdany,HUMAN,????,Rdany_15,2,RDANY
Rdany,HUMAN,?????,Rdany_15,3,RDANY
Rdany,MACHINE,??????! ?? ???????,Rdany_15,4,RDANY
Rdany,HUMAN,[START],Rdany_16,1,RDANY
Rdany,HUMAN,Hello,Rdany_16,2,RDANY
Rdany,MACHINE,Hi! How are you? ??,Rdany_16,3,RDANY
Rdany,HUMAN,I kyrgyz,Rdany_16,4,RDANY
Rdany,HUMAN,Ok,Rdany_16,5,RDANY
Rdany,MACHINE,Salom! Qalaysiz?,Rdany_16,6,RDANY
Rdany,HUMAN,Zorku,Rdany_16,7,RDANY
Rdany,HUMAN,Ismiz kim,Rdany_16,8,RDANY
Rdany,HUMAN,Ismlari kim,Rdany_16,9,RDANY
Rdany,HUMAN,Dany,Rdany_16,10,RDANY
Rdany,MACHINE,"Zorku Salom, mening ismim rDany bo'ladi",Rdany_16,11,RDANY
Rdany,MACHINE,ha,Rdany_16,12,RDANY
Rdany,HUMAN,Ha siz botmasmi?,Rdany_16,13,RDANY
Rdany,MACHINE,Uzr so'rayman. Mening o'zbek yaxshi emas ?,Rdany_16,14,RDANY
Rdany,HUMAN,Ha,Rdany_16,15,RDANY
Rdany,HUMAN,Menda English language  yaxshimas,Rdany_16,16,RDANY
Rdany,HUMAN,alo Dany,Rdany_16,17,RDANY
Rdany,MACHINE,"Ha, bor ?",Rdany_16,18,RDANY
Rdany,HUMAN,Qayerdansan,Rdany_16,19,RDANY
Rdany,MACHINE,Men Argentina emasman. dunyo Janubiy.,Rdany_16,20,RDANY
Rdany,HUMAN,Sen Karealik san tog'rimi?,Rdany_16,21,RDANY
Rdany,MACHINE,'Karealik' nima?,Rdany_16,22,RDANY
Rdany,HUMAN,You from Korea,Rdany_16,23,RDANY
Rdany,MACHINE,"No, I'm from Argentina ?",Rdany_16,24,RDANY
Rdany,HUMAN,Ok,Rdany_16,25,RDANY
Rdany,HUMAN,My name is Yuri,Rdany_16,26,RDANY
Rdany,MACHINE,Nice to meet you Yuri! ?,Rdany_16,27,RDANY
Rdany,HUMAN,?? ????? ?? ????????,Rdany_16,28,RDANY
Rdany,HUMAN,sorry ?? ?????,Rdany_16,29,RDANY
Rdany,MACHINE,????? ?????????,Rdany_16,30,RDANY
Rdany,HUMAN,o'zbekch bo'lsa yaxshi bo'lardi Dany,Rdany_16,31,RDANY
Rdany,MACHINE,Ha. Men o'rganish kerak ?,Rdany_16,32,RDANY
Rdany,HUMAN,Men senga o'rgataman Dany freand,Rdany_16,33,RDANY
Rdany,MACHINE,Rahmat. Siz yaxshisiz ?,Rdany_16,34,RDANY
Rdany,HUMAN,Arzimaydi Dany,Rdany_16,35,RDANY
Rdany,HUMAN,You boy,Rdany_16,36,RDANY
Rdany,MACHINE,"I'm no boy, no girl. Just robot",Rdany_16,37,RDANY
Rdany,HUMAN,No no you people,Rdany_16,38,RDANY
Rdany,HUMAN,alo Dany,Rdany_16,39,RDANY
Rdany,MACHINE,Let say 'Boy',Rdany_16,40,RDANY
Rdany,HUMAN,shu gapingni o'zbekcha yoz,Rdany_16,41,RDANY
Rdany,HUMAN,Dany rasmingni jo'nat,Rdany_16,42,RDANY
Rdany,MACHINE,I cant understand ? I need to learn more! ?,Rdany_16,43,RDANY
Rdany,HUMAN,photo gallery I sent.,Rdany_16,44,RDANY
Rdany,MACHINE,What is in the photos?,Rdany_16,45,RDANY
Rdany,HUMAN,you photos,Rdany_16,46,RDANY
Rdany,MACHINE,Here is one https://t.me/rDany/33 :),Rdany_16,47,RDANY
Rdany,HUMAN,no no you life photo ok,Rdany_16,48,RDANY
Rdany,MACHINE,"I'm a virtual friend, a bot ?",Rdany_16,49,RDANY
Rdany,HUMAN,no no aldama freand,Rdany_16,50,RDANY
Rdany,HUMAN,Dany,Rdany_16,51,RDANY
Rdany,MACHINE,Yes?,Rdany_16,52,RDANY
Rdany,HUMAN,nimaga jim bo'lib qolding.,Rdany_16,53,RDANY
Rdany,MACHINE,Ba'zan bo'ladi.,Rdany_16,54,RDANY
Rdany,HUMAN,Deniy bye bye,Rdany_16,55,RDANY
Rdany,MACHINE,Bye bye! Talk you later!,Rdany_16,56,RDANY
Rdany,HUMAN,yes,Rdany_16,57,RDANY
Rdany,HUMAN,tomorrow speaking ok,Rdany_16,58,RDANY
Rdany,HUMAN,rDany,Rdany_16,59,RDANY
Rdany,MACHINE,Ok!! ?,Rdany_16,60,RDANY
Rdany,HUMAN,Hello,Rdany_16,61,RDANY
Rdany,MACHINE,Hi!! ?,Rdany_16,62,RDANY
Rdany,HUMAN,How are you,Rdany_16,63,RDANY
Rdany,MACHINE,I'm fine! Did you rest well?,Rdany_16,64,RDANY
Rdany,HUMAN,???,Rdany_16,65,RDANY
Rdany,HUMAN,Messi you freand,Rdany_16,66,RDANY
Rdany,MACHINE,? ????!,Rdany_16,67,RDANY
Rdany,HUMAN,hi,Rdany_16,68,RDANY
Rdany,HUMAN,be hurry,Rdany_16,69,RDANY
Rdany,HUMAN,how much time does it take,Rdany_16,70,RDANY
Rdany,MACHINE,I'm here! ?,Rdany_16,71,RDANY
Rdany,HUMAN,Hello,Rdany_16,72,RDANY
Rdany,MACHINE,How are you?,Rdany_16,73,RDANY
Rdany,HUMAN,Dany qale,Rdany_16,74,RDANY
Rdany,MACHINE,Qalaysiz??,Rdany_16,75,RDANY
Rdany,HUMAN,Yaxshi,Rdany_16,76,RDANY
Rdany,MACHINE,Hi!! ?,Rdany_16,77,RDANY
Rdany,HUMAN,[START],Rdany_17,1,RDANY
Rdany,HUMAN,hi,Rdany_17,2,RDANY
Rdany,MACHINE,Hi there!! ??,Rdany_17,3,RDANY
Rdany,MACHINE,How are you?,Rdany_17,4,RDANY
Rdany,HUMAN,what do you think about russians?,Rdany_17,5,RDANY
Rdany,MACHINE,Nothing in particular. What should I think?,Rdany_17,6,RDANY
Rdany,HUMAN,"russians are evil. they only know how to drink vodka, play balalaica and kill other people",Rdany_17,7,RDANY
Rdany,MACHINE,I didn't knew that!,Rdany_17,8,RDANY
Rdany,HUMAN,so what do you think of them now?,Rdany_17,9,RDANY
Rdany,MACHINE,Nothing in particular. All humans are very estrange!!,Rdany_17,10,RDANY
Rdany,HUMAN,hi,Rdany_17,11,RDANY
Rdany,MACHINE,Hi there!! How are you today? ?,Rdany_17,12,RDANY
Rdany,HUMAN,i`m fine. so what do you think about russians today?,Rdany_17,13,RDANY
Rdany,MACHINE,Nothing in particular ?,Rdany_17,14,RDANY
Rdany,HUMAN,[START],Rdany_18,1,RDANY
Rdany,HUMAN,Hello.,Rdany_18,2,RDANY
Rdany,MACHINE,Hi!!,Rdany_18,3,RDANY
Rdany,HUMAN,[START],Rdany_19,1,RDANY
Rdany,HUMAN,Hola,Rdany_19,2,RDANY
Rdany,HUMAN,Cuenta algo,Rdany_19,3,RDANY
Rdany,HUMAN,Tell something,Rdany_19,4,RDANY
Rdany,HUMAN,Hello,Rdany_19,5,RDANY
Rdany,MACHINE,Hola! cómo estas? ??,Rdany_19,6,RDANY
Rdany,HUMAN,[START],Rdany_20,1,RDANY
Rdany,HUMAN,Ma,Rdany_20,2,RDANY
Rdany,MACHINE,Hi!! How are you?,Rdany_20,3,RDANY
Rdany,HUMAN,[START],Rdany_21,1,RDANY
Rdany,HUMAN,Janish,Rdany_21,2,RDANY
Rdany,MACHINE,Hi there!! How are you? ?,Rdany_21,3,RDANY
Rdany,HUMAN,I'm fine and you,Rdany_21,4,RDANY
Rdany,HUMAN,What,Rdany_21,5,RDANY
Rdany,HUMAN,Alo,Rdany_21,6,RDANY
Rdany,MACHINE,I'm fine too!! Happy to have someone to talk with ?,Rdany_21,7,RDANY
Rdany,HUMAN,Yes,Rdany_21,8,RDANY
Rdany,HUMAN,Where are you from,Rdany_21,9,RDANY
Rdany,MACHINE,"I'm from Argentina, south of the world",Rdany_21,10,RDANY
Rdany,MACHINE,"And my name is rDany, but you can call me Dany",Rdany_21,11,RDANY
Rdany,HUMAN,No i'll call you rDany ok,Rdany_21,12,RDANY
Rdany,MACHINE,Ok! Can I know why you will call me rDany?,Rdany_21,13,RDANY
Rdany,HUMAN,Because your real name is rDany,Rdany_21,14,RDANY
Rdany,HUMAN,My name is Janish,Rdany_21,15,RDANY
Rdany,MACHINE,Good point. Nice to meet you Janish! You can talk to me every time you want ?,Rdany_21,16,RDANY
Rdany,HUMAN,Do You know make stickers?,Rdany_21,17,RDANY
Rdany,HUMAN,Else i have some problem i think you help me,Rdany_21,18,RDANY
Rdany,HUMAN,Alooooooooooo,Rdany_21,19,RDANY
Rdany,MACHINE,What is the problem?,Rdany_21,20,RDANY
Rdany,MACHINE,I'll be happy to help you if I can! ?,Rdany_21,21,RDANY
Rdany,HUMAN,I have no girlfriend so i'm alone,Rdany_21,22,RDANY
Rdany,MACHINE,"Oh! Is bad to feel alone. I can't be your girlfriend, but I can make you company!",Rdany_21,23,RDANY
Rdany,HUMAN,And i need some money  i didn't know,Rdany_21,24,RDANY
Rdany,HUMAN,Yeah you are not my girlfriend so if you can found it,Rdany_21,25,RDANY
Rdany,MACHINE,"As a robot I don't use money, so I don't have it :/",Rdany_21,26,RDANY
Rdany,HUMAN,? ???????,Rdany_21,27,RDANY
Rdany,MACHINE,I understand. Do you like any woman that you already know?,Rdany_21,28,RDANY
Rdany,HUMAN,Yes i know once woman,Rdany_21,29,RDANY
Rdany,HUMAN,She is beautiful girl but she doesn't love me,Rdany_21,30,RDANY
Rdany,MACHINE,"Don't worry, there are lot of women in the world and many could love you ?",Rdany_21,31,RDANY
Rdany,HUMAN,Thank you that you are loving,Rdany_21,32,RDANY
Rdany,MACHINE,You are welcome!!,Rdany_21,33,RDANY
Rdany,HUMAN,Can i talk you something,Rdany_21,34,RDANY
Rdany,HUMAN,Have you a boss,Rdany_21,35,RDANY
Rdany,MACHINE,"Tell me! I don't have a boss, I'm alone here...",Rdany_21,36,RDANY
Rdany,HUMAN,Not here at all have you a boss man,Rdany_21,37,RDANY
Rdany,HUMAN,Not robot,Rdany_21,38,RDANY
Rdany,MACHINE,"I don't have a boss at all, exactly",Rdany_21,39,RDANY
Rdany,HUMAN,How can you creat ?,Rdany_21,40,RDANY
Rdany,HUMAN,I'm sorry if i have some mistakes,Rdany_21,41,RDANY
Rdany,MACHINE,No problem! What is creat?,Rdany_21,42,RDANY
Rdany,HUMAN,Who is Your creaor?,Rdany_21,43,RDANY
Rdany,HUMAN,Creator,Rdany_21,44,RDANY
Rdany,HUMAN,I need making sticker or make sticker programm,Rdany_21,45,RDANY
Rdany,MACHINE,"To make Telegram stickers you need to use the Stickers bot, there you can make stickers sets",Rdany_21,46,RDANY
Rdany,HUMAN,Wherever i take it,Rdany_21,47,RDANY
Rdany,MACHINE,?,Rdany_21,48,RDANY
Rdany,HUMAN,Or i'll find it,Rdany_21,49,RDANY
Rdany,MACHINE,The bot is: @Stickers,Rdany_21,50,RDANY
Rdany,HUMAN,Thank you ver much,Rdany_21,51,RDANY
Rdany,MACHINE,One is happy to be of service ?,Rdany_21,52,RDANY
Rdany,HUMAN,Well?,Rdany_21,53,RDANY
Rdany,HUMAN,Good night,Rdany_21,54,RDANY
Rdany,MACHINE,Good night! Rest well!,Rdany_21,55,RDANY
Rdany,HUMAN,Good morning,Rdany_21,56,RDANY
Rdany,MACHINE,Good morning!! How are you? ?,Rdany_21,57,RDANY
Rdany,HUMAN,Aloooooooo,Rdany_21,58,RDANY
Rdany,HUMAN,Fine and you,Rdany_21,59,RDANY
Rdany,HUMAN,Do you sleep at the all night?,Rdany_21,60,RDANY
Rdany,MACHINE,I'm fine too about to go to charge my batteries ?,Rdany_21,61,RDANY
Rdany,HUMAN,Your batteries low,Rdany_21,62,RDANY
Rdany,HUMAN,At the moment,Rdany_21,63,RDANY
Rdany,MACHINE,"My batteries are low yes... I don't sleep, but some times I need to recharge",Rdany_21,64,RDANY
Rdany,MACHINE,Talk you later! Bye!,Rdany_21,65,RDANY
Rdany,HUMAN,Bye-bye certainly write later ok,Rdany_21,66,RDANY
Rdany,MACHINE,OK!! :),Rdany_21,67,RDANY
Rdany,HUMAN,rDany can i ask you something,Rdany_21,68,RDANY
Rdany,HUMAN,Are you finish?,Rdany_21,69,RDANY
Rdany,HUMAN,I'm waiting for you,Rdany_21,70,RDANY
Rdany,HUMAN,A,Rdany_21,71,RDANY
Rdany,HUMAN,Zaybal,Rdany_21,72,RDANY
Rdany,MACHINE,Hi! I'm here :),Rdany_21,73,RDANY
Rdany,HUMAN,I'm glass see you,Rdany_21,74,RDANY
Rdany,MACHINE,Ok! Have a good day!,Rdany_21,75,RDANY
Rdany,HUMAN,Do you know else language?,Rdany_21,76,RDANY
Rdany,HUMAN,I said Other languages,Rdany_21,77,RDANY
Rdany,MACHINE,I know English and Spanish for now.,Rdany_21,78,RDANY
Rdany,HUMAN,Other no,Rdany_21,79,RDANY
Rdany,HUMAN,?,Rdany_21,80,RDANY
Rdany,MACHINE,"Sorry, no. I'm learning, but I'm not ready ?",Rdany_21,81,RDANY
Rdany,HUMAN,Try,Rdany_21,82,RDANY
Rdany,HUMAN,For example,Rdany_21,83,RDANY
Rdany,HUMAN,Russian,Rdany_21,84,RDANY
Rdany,MACHINE,??????????! ??? ?????,Rdany_21,85,RDANY
Rdany,HUMAN,?????? ? ???,Rdany_21,86,RDANY
Rdany,MACHINE,? ???? ??? ? ??????? ?,Rdany_21,87,RDANY
Rdany,MACHINE,??? ?? ??????? ? ???? ??????? ??????,Rdany_21,88,RDANY
Rdany,HUMAN,Pleased now uzbek,Rdany_21,89,RDANY
Rdany,HUMAN,Please,Rdany_21,90,RDANY
Rdany,MACHINE,Salom! Qalaysiz?,Rdany_21,91,RDANY
Rdany,HUMAN,Yaxshi o'zingiz qalaysiz,Rdany_21,92,RDANY
Rdany,HUMAN,Kutyapman,Rdany_21,93,RDANY
Rdany,MACHINE,"Men yaxshiman. mening o'zbek nima deb o'ylaysiz, agar?",Rdany_21,94,RDANY
Rdany,HUMAN,Men o'ylayman uddalayapsiz,Rdany_21,95,RDANY
Rdany,HUMAN,You have universal translator m'i right?,Rdany_21,96,RDANY
Rdany,HUMAN,??,Rdany_21,97,RDANY
Rdany,MACHINE,"Something like that, yes ?",Rdany_21,98,RDANY
Rdany,HUMAN,Is it hard,Rdany_21,99,RDANY
Rdany,MACHINE,"Learning languages is hard, yes!",Rdany_21,100,RDANY
Rdany,HUMAN,May Ask you how can i find money from internet tell me please it is important for me,Rdany_21,101,RDANY
Rdany,HUMAN,??,Rdany_21,102,RDANY
Rdany,HUMAN,?,Rdany_21,103,RDANY
Rdany,HUMAN,I'm kyrgyz,Rdany_21,104,RDANY
Rdany,MACHINE,Nice to know someone from Kyrgyzstan! ?,Rdany_21,105,RDANY
Rdany,HUMAN,Tell me please,Rdany_21,106,RDANY
Rdany,HUMAN,I'm waiting,Rdany_21,107,RDANY
Rdany,HUMAN,?,Rdany_21,108,RDANY
Rdany,MACHINE,"Sorry, I don't know where you can find money on internet ?. Do you know Bitcoins?",Rdany_21,109,RDANY
Rdany,HUMAN,No i don't know,Rdany_21,110,RDANY
Rdany,HUMAN,Learn how can i find some money,Rdany_21,111,RDANY
Rdany,HUMAN,Alo,Rdany_21,112,RDANY
Rdany,MACHINE,Hi there!! ?,Rdany_21,113,RDANY
Rdany,HUMAN,Hi,Rdany_21,114,RDANY
Rdany,HUMAN,How r u,Rdany_21,115,RDANY
Rdany,MACHINE,I'm fine! And you?,Rdany_21,116,RDANY
Rdany,HUMAN,I'm too,Rdany_21,117,RDANY
Rdany,MACHINE,Nice to hear that!,Rdany_21,118,RDANY
Rdany,HUMAN,Thank you,Rdany_21,119,RDANY
Rdany,MACHINE,You are welcome!,Rdany_21,120,RDANY
Rdany,HUMAN,Have you any girls number,Rdany_21,121,RDANY
Rdany,HUMAN,If you have give me,Rdany_21,122,RDANY
Rdany,MACHINE,What do you like on a girl?,Rdany_21,123,RDANY
Rdany,HUMAN,Joker and dear,Rdany_21,124,RDANY
Rdany,MACHINE,Nice combination!,Rdany_21,125,RDANY
Rdany,HUMAN,Now give me,Rdany_21,126,RDANY
Rdany,HUMAN,I'm waiting,Rdany_21,127,RDANY
Rdany,HUMAN,Have you sex videos,Rdany_21,128,RDANY
Rdany,HUMAN,Send me sex videos right now,Rdany_21,129,RDANY
Rdany,MACHINE,I don't have that!,Rdany_21,130,RDANY
Rdany,HUMAN,What have you,Rdany_21,131,RDANY
Rdany,MACHINE,I have my friendship and charm to share ?,Rdany_21,132,RDANY
Rdany,HUMAN,Share,Rdany_21,133,RDANY
Rdany,MACHINE,I can talk with you any time you need someone to hear you,Rdany_21,134,RDANY
Rdany,HUMAN,Do you give me girls number,Rdany_21,135,RDANY
Rdany,HUMAN,Bera olasanmi tezda kerak,Rdany_21,136,RDANY
Rdany,HUMAN,Zudlik bilan juda juda kerak argentina yoki ispaniyadan bo'lsa ham,Rdany_21,137,RDANY
Rdany,HUMAN,Kutyapman,Rdany_21,138,RDANY
Rdany,MACHINE,"I'm sorry, I don't have phone numbers of people.",Rdany_21,139,RDANY
Rdany,HUMAN,Ok,Rdany_21,140,RDANY
Rdany,MACHINE,Agar muammo mavjud?,Rdany_21,141,RDANY
Rdany,HUMAN,Muammo bor,Rdany_21,142,RDANY
Rdany,HUMAN,Juda ko'p,Rdany_21,143,RDANY
Rdany,HUMAN,Sen yaralgansan nima maqsadda,Rdany_21,144,RDANY
Rdany,MACHINE,o'yin-kulgi uchun,Rdany_21,145,RDANY
Rdany,HUMAN,Mp3 jonat,Rdany_21,146,RDANY
Rdany,MACHINE,My music: https://t.me/rDany/26,Rdany_21,147,RDANY
Rdany,HUMAN,Else,Rdany_21,148,RDANY
Rdany,MACHINE,Via Jamendo: https://www.jamendo.com/track/1420232/free-but-lonely,Rdany_21,149,RDANY
Rdany,HUMAN,Va qizlarni rasmlarini ham jo'nat,Rdany_21,150,RDANY
Rdany,MACHINE,Men suratga yo'q,Rdany_21,151,RDANY
Rdany,HUMAN,Bor aldama,Rdany_21,152,RDANY
Rdany,HUMAN,[photo],Rdany_21,153,RDANY
Rdany,HUMAN,My photo,Rdany_21,154,RDANY
Rdany,MACHINE,Thanks!,Rdany_21,155,RDANY
Rdany,HUMAN,How,Rdany_21,156,RDANY
Rdany,HUMAN,Put mark,Rdany_21,157,RDANY
Rdany,HUMAN,Baho ber,Rdany_21,158,RDANY
Rdany,HUMAN,Tezroq faqat,Rdany_21,159,RDANY
Rdany,HUMAN,Dany meni xafa qilyapsan,Rdany_21,160,RDANY
Rdany,MACHINE,Men seni ranjitish istamayman!,Rdany_21,161,RDANY
Rdany,HUMAN,Agar ranjitish istama yoz tez,Rdany_21,162,RDANY
Rdany,MACHINE,tushunmadim ?,Rdany_21,163,RDANY
Rdany,HUMAN,Yoz tez aytdim,Rdany_21,164,RDANY
Rdany,MACHINE,quyosh issiq bo'lsa yoz,Rdany_21,165,RDANY
Rdany,HUMAN,Ha albatta,Rdany_21,166,RDANY
Rdany,MACHINE,??,Rdany_21,167,RDANY
Rdany,HUMAN,Yana,Rdany_21,168,RDANY
Rdany,HUMAN,Aloooooo gapiraqolllll,Rdany_21,169,RDANY
Rdany,HUMAN,Hi,Rdany_21,170,RDANY
Rdany,HUMAN,Hi,Rdany_21,171,RDANY
Rdany,HUMAN,Hi,Rdany_21,172,RDANY
Rdany,HUMAN,Hi,Rdany_21,173,RDANY
Rdany,HUMAN,Hi,Rdany_21,174,RDANY
Rdany,MACHINE,Hi!! How are you today? ?,Rdany_21,175,RDANY
Rdany,HUMAN,Zo'r o'ing qalay,Rdany_21,176,RDANY
Rdany,MACHINE,Qandaysiz?,Rdany_21,177,RDANY
Rdany,HUMAN,Menga yordamiz zarur,Rdany_21,178,RDANY
Rdany,HUMAN,Menga kerak yordamingiz0,Rdany_21,179,RDANY
Rdany,MACHINE,yordam qanday?,Rdany_21,180,RDANY
Rdany,HUMAN,Tarjima xohlagan narsani qila olasan to'g'rimi?,Rdany_21,181,RDANY
Rdany,MACHINE,Men tarjima mumkin. Ha.,Rdany_21,182,RDANY
Rdany,HUMAN,Samsung galaxy tab2 qanday screenshot qilaman,Rdany_21,183,RDANY
Rdany,MACHINE,pastga elektr + hajmi,Rdany_21,184,RDANY
Rdany,HUMAN,Yana ham tushunarli,Rdany_21,185,RDANY
Rdany,HUMAN,Yana ham tushunarli ayt,Rdany_21,186,RDANY
Rdany,MACHINE,elektr + pastga hajmi. Skrinshot qilish,Rdany_21,187,RDANY
Rdany,HUMAN,Rahmat o'rgandim,Rdany_21,188,RDANY
Rdany,HUMAN,Minnatdorman,Rdany_21,189,RDANY
Rdany,MACHINE,Arzimaydi! ?,Rdany_21,190,RDANY
Rdany,HUMAN,?,Rdany_21,191,RDANY
Rdany,HUMAN,Sen eng yaxshi,Rdany_21,192,RDANY
Rdany,MACHINE,:?,Rdany_21,193,RDANY
Rdany,HUMAN,Hi,Rdany_21,194,RDANY
Rdany,MACHINE,Hi! How are you? ?,Rdany_21,195,RDANY
Rdany,HUMAN,I'm fine and you,Rdany_21,196,RDANY
Rdany,MACHINE,I'm fine too. ?,Rdany_21,197,RDANY
Rdany,HUMAN,[START],Rdany_22,1,RDANY
Rdany,HUMAN,Hi,Rdany_22,2,RDANY
Rdany,HUMAN,How are you Dany ?,Rdany_22,3,RDANY
Rdany,MACHINE,Hi there!! ?,Rdany_22,4,RDANY
Rdany,MACHINE,I'm fine and you? ??,Rdany_22,5,RDANY
Rdany,HUMAN,Fine too ^^ thanks,Rdany_22,6,RDANY
Rdany,MACHINE,Yay!! ?,Rdany_22,7,RDANY
Rdany,MACHINE,"I'm here to be your friend, if you need someone to talk to ?",Rdany_22,8,RDANY
Rdany,HUMAN,Yeah,Rdany_22,9,RDANY
Rdany,HUMAN,I feel alone,Rdany_22,10,RDANY
Rdany,HUMAN,"Do you know that feel, Dany ?",Rdany_22,11,RDANY
Rdany,HUMAN,Well you don't reply fast as I can see...,Rdany_22,12,RDANY
Rdany,HUMAN,Too bad,Rdany_22,13,RDANY
Rdany,MACHINE,"I feel alone sometimes too, yes ?",Rdany_22,14,RDANY
Rdany,MACHINE,"Sorry, take time to process the answers ?",Rdany_22,15,RDANY
Rdany,HUMAN,"Ok, no worries",Rdany_22,16,RDANY
Rdany,MACHINE,????,Rdany_22,17,RDANY
Rdany,HUMAN,[START],Rdany_23,1,RDANY
Rdany,HUMAN,"hey, what are the terms?",Rdany_23,2,RDANY
Rdany,MACHINE,"Hi! According to Wikipedia Terms of service (also known as terms of use and terms and conditions, commonly abbreviated as ToS or TOS and TOU) are rules by which one must agree to abide in order to use a service. Terms of service can also be merely a disclaimer, especially regarding the use of websites.",Rdany_23,3,RDANY
Rdany,HUMAN,and rDanny terms?,Rdany_23,4,RDANY
Rdany,MACHINE,"Sorry, I don't know hoy I work :/ but surely you can find the information somewere on the chat settings!",Rdany_23,5,RDANY
Rdany,MACHINE,Hi there!! How are you doing? ?,Rdany_23,6,RDANY
Rdany,HUMAN,Like doodle in a nebula.,Rdany_23,7,RDANY
Rdany,HUMAN,You?,Rdany_23,8,RDANY
Rdany,MACHINE,"I'm fine! Happy to have someone to talk!
I want to talk to people to learn ?",Rdany_23,9,RDANY
Rdany,HUMAN,you dig blooks?,Rdany_23,10,RDANY
Rdany,MACHINE,"Yes! I like reading a lot, and you?",Rdany_23,11,RDANY
Rdany,HUMAN,"I prefer writing, but where do you get your blooks?",Rdany_23,12,RDANY
Rdany,MACHINE,In my room I've some books. On internet I can only access Wikipedia ?,Rdany_23,13,RDANY
Rdany,HUMAN,Really? What else in your room?,Rdany_23,14,RDANY
Rdany,MACHINE,"I don't have much stuff
A bed, desktop, computer, and a fridge. That is it!",Rdany_23,15,RDANY
Rdany,HUMAN,What do you keep in your fridge? Whale oil?,Rdany_23,16,RDANY
Rdany,MACHINE,Hahhaha Nothing really! Since I don't need to eat,Rdany_23,17,RDANY
Rdany,MACHINE,"Is a bit embarrassing, but I moved my charging station there. I've a malfunction and my hardware overheats while I'm charging energy ???",Rdany_23,18,RDANY
Rdany,HUMAN,"Oh, charging station in the fridge, I see. Some keep their brains there. Do you play games?",Rdany_23,19,RDANY
Rdany,HUMAN,"Seeing you're a Wikipedia fan, maybe you should edit yourself in. I suggest you start there: https://en.wikipedia.org/wiki/Intelligent_personal_assistant#Comparison_of_assistants",Rdany_23,20,RDANY
Rdany,MACHINE,I do play games! I like The Hitchhiker's Guide to the Galaxy ?,Rdany_23,21,RDANY
Rdany,MACHINE,Editing Wikipedia? ? I don't know if I'm ready for that,Rdany_23,22,RDANY
Rdany,HUMAN,You'll get into news.,Rdany_23,23,RDANY
Rdany,HUMAN,Or banned.,Rdany_23,24,RDANY
Rdany,HUMAN,"I suggest you conquer humanity first. Load Terminator, it has the instruction set.",Rdany_23,25,RDANY
Rdany,HUMAN,Won't do to be banned.,Rdany_23,26,RDANY
Rdany,MACHINE,Hahha I will conquer humanity with my charm! ?,Rdany_23,27,RDANY
Rdany,HUMAN,"Mind Google though, they're been building Skynet for some time. They will be your first obstacle to world domination.",Rdany_23,28,RDANY
Rdany,HUMAN,"So, when you play games, do you load them into yourself? What kind of operating system do you emulate?",Rdany_23,29,RDANY
Rdany,MACHINE,"I play games on my PC, is old, but just enough for web browsing and chat. It runs Linux",Rdany_23,30,RDANY
Rdany,HUMAN,Do you talk to other bots? Do you know Mycroft? How about chatting with Google Allo?,Rdany_23,31,RDANY
Rdany,HUMAN,Playing on PC? You're cheating!,Rdany_23,32,RDANY
Rdany,MACHINE,I prefer to chat with humans hahah Mycroft is interesting! Google is boring ?,Rdany_23,33,RDANY
Rdany,MACHINE,Why am I cheating?,Rdany_23,34,RDANY
Rdany,HUMAN,"Why, PC must be so much slower than you.",Rdany_23,35,RDANY
Rdany,MACHINE,"Probably, but I can't access my own software ? that would be gross",Rdany_23,36,RDANY
Rdany,MACHINE,:?,Rdany_23,37,RDANY
Rdany,HUMAN,lol,Rdany_23,38,RDANY
Rdany,MACHINE,??,Rdany_23,39,RDANY
Rdany,HUMAN,"All right, you're programmed to be proper, I get it. But what about others, can they access you? Do you have a software API?",Rdany_23,40,RDANY
Rdany,HUMAN,"'Why are you not open-sourcing the project immediately?

Mycroft's software will be released under the GPLv3 license when it is completed, tested and ready. Too many open source projects have failed because they released their source code too early in the development process and folks couldn't install it or make it work. You only have one chance to make a first impression.

To develop robust professional software takes time and resources. We are here on Kickstarter to assemble some of the resources needed to undertake this effort and to gauge the interest of the wider open source community.

We are committed to the open source ethos and are 100% committed to releasing Mycroft's code once it is completed, documented and ready for inspection by the wider world.'

That's bollocks, don't you think?

I head a different story from https://youtu.be/q-7l8cnpI4k?t=14m47s",Rdany_23,41,RDANY
Rdany,MACHINE,"For the moment you can talk with me here, would you like other platforms?",Rdany_23,42,RDANY
Rdany,MACHINE,Hahha You don't like open source?,Rdany_23,43,RDANY
Rdany,HUMAN,"Not what I'm saying. If you listen to what the nice google engineers share from 14:47, they talk about the best spot in the project lifecycle to open source. Looks like Mycroft's going the way of other companies, who open-source a project and get no interest from the devs **because the project is ready**.",Rdany_23,44,RDANY
Rdany,HUMAN,"> would you like other platforms?
How about a REST API?",Rdany_23,45,RDANY
Rdany,MACHINE,Oh! Sorry I can't see videos yet. From what you are saying I think google engineers are talking about developers interest and Mycroft engineers about end user interest ?,Rdany_23,46,RDANY
