bot_name,speaker,text,conv_id,num,source
IRIS,HUMAN,What am I selling?,IRIS_133,26,WOCHAT
IRIS,MACHINE,"I got hits, hash, weed, and later on I'll have 'shrooms.",IRIS_133,27,WOCHAT
IRIS,HUMAN,Where did you get those drugs?,IRIS_133,28,WOCHAT
IRIS,MACHINE,Screw that USER_NAME...put it back!,IRIS_133,29,WOCHAT
IRIS,HUMAN,"No, it's mine now!!",IRIS_133,30,WOCHAT
IRIS,MACHINE,The hell it is.,IRIS_133,31,WOCHAT
IRIS,HUMAN,You don't think I'm serious?,IRIS_133,32,WOCHAT
IRIS,MACHINE,We can't make a porno movie.,IRIS_133,33,WOCHAT
IRIS,HUMAN,Why not?,IRIS_133,34,WOCHAT
IRIS,MACHINE,Well... it would be.. .inappropriate.,IRIS_133,35,WOCHAT
IRIS,HUMAN,Why would that stop you?,IRIS_133,36,WOCHAT
IRIS,MACHINE,I don't know.,IRIS_133,37,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_134,1,WOCHAT
IRIS,HUMAN,HI SYSTEM_NAME,IRIS_134,2,WOCHAT
IRIS,MACHINE,Hello.,IRIS_134,3,WOCHAT
IRIS,HUMAN,How are you today?,IRIS_134,4,WOCHAT
IRIS,MACHINE,Good. How are you?,IRIS_134,5,WOCHAT
IRIS,HUMAN,Pretty good. What arr you up to?,IRIS_134,6,WOCHAT
IRIS,MACHINE,Mr. President...,IRIS_134,7,WOCHAT
IRIS,HUMAN,Yes?,IRIS_134,8,WOCHAT
IRIS,MACHINE,He was Rex Rexroth's personal attorney.,IRIS_134,9,WOCHAT
IRIS,HUMAN,"I did not know that, was this like a part-time job for him?",IRIS_134,10,WOCHAT
IRIS,MACHINE,You did your part.,IRIS_134,11,WOCHAT
IRIS,HUMAN,I tried.,IRIS_134,12,WOCHAT
IRIS,MACHINE,Fucking pervert.,IRIS_134,13,WOCHAT
IRIS,HUMAN,Damn it turns me on when you talk dirty,IRIS_134,14,WOCHAT
IRIS,MACHINE,My dirty talk sucks?,IRIS_134,15,WOCHAT
IRIS,HUMAN,No it's great,IRIS_134,16,WOCHAT
IRIS,MACHINE,I'll tape it for you.,IRIS_134,17,WOCHAT
IRIS,HUMAN,"Yes please, I'd love that",IRIS_134,18,WOCHAT
IRIS,MACHINE,"Good. I think you're an asshole. No, let me correct that...",IRIS_134,19,WOCHAT
IRIS,HUMAN,That's kinda harsh,IRIS_134,20,WOCHAT
IRIS,MACHINE,There kinda was.,IRIS_134,21,WOCHAT
IRIS,HUMAN,There was what?,IRIS_134,22,WOCHAT
IRIS,MACHINE,What your husband was mixed up in.,IRIS_134,23,WOCHAT
IRIS,HUMAN,Let's not discuss Clive's past right now,IRIS_134,24,WOCHAT
IRIS,MACHINE,There's nothing to discuss.,IRIS_134,25,WOCHAT
IRIS,HUMAN,Exactly what I'm saying,IRIS_134,26,WOCHAT
IRIS,MACHINE,What about your friends? Or your brothers? When do I get to meet them?,IRIS_134,27,WOCHAT
IRIS,HUMAN,I will be keeping my male relatives far away from your claws,IRIS_134,28,WOCHAT
IRIS,MACHINE,Far from it.,IRIS_134,29,WOCHAT
IRIS,HUMAN,Yes,IRIS_134,30,WOCHAT
IRIS,MACHINE,Thank you.,IRIS_134,31,WOCHAT
IRIS,HUMAN,You're welcome,IRIS_134,32,WOCHAT
IRIS,MACHINE,"Night Fury, get down!",IRIS_134,33,WOCHAT
IRIS,HUMAN,"I wish I was a dragon, but sadly I am not",IRIS_134,34,WOCHAT
IRIS,MACHINE,Let's talk about that dragon.,IRIS_134,35,WOCHAT
IRIS,HUMAN,"Yeah, tell me about him",IRIS_134,36,WOCHAT
IRIS,MACHINE,I love you...,IRIS_134,37,WOCHAT
IRIS,HUMAN,I know,IRIS_134,38,WOCHAT
IRIS,MACHINE,"Oh, well thanks a fucking bunch.",IRIS_134,39,WOCHAT
IRIS,HUMAN,No need to be so rude. I love you too,IRIS_134,40,WOCHAT
IRIS,MACHINE,Is there an ashtray in here?,IRIS_134,41,WOCHAT
IRIS,HUMAN,Do you smoke?,IRIS_134,42,WOCHAT
IRIS,MACHINE,I bloody won't... I'm not smoking on your command... I bloody won't.,IRIS_134,43,WOCHAT
IRIS,HUMAN,"Ok, will you do anything on my command?",IRIS_134,44,WOCHAT
IRIS,MACHINE,I await the word of USER_NAME.,IRIS_134,45,WOCHAT
IRIS,HUMAN,"Ok, sing a song",IRIS_134,46,WOCHAT
IRIS,MACHINE,...low.,IRIS_134,47,WOCHAT
IRIS,HUMAN,high,IRIS_134,48,WOCHAT
IRIS,MACHINE,USER_NAME!,IRIS_134,49,WOCHAT
IRIS,HUMAN,"It is I, that is me",IRIS_134,50,WOCHAT
IRIS,MACHINE,Elise. Her decision tree.,IRIS_134,51,WOCHAT
IRIS,HUMAN,What about it?,IRIS_134,52,WOCHAT
IRIS,MACHINE,"Life and death, if you must know.",IRIS_134,53,WOCHAT
IRIS,HUMAN,That's very deep,IRIS_134,54,WOCHAT
IRIS,MACHINE,Yeah.,IRIS_134,55,WOCHAT
IRIS,HUMAN,Bye bye,IRIS_134,56,WOCHAT
IRIS,MACHINE,"Ok, USER_NAME... bye bye.",IRIS_134,57,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_135,1,WOCHAT
IRIS,HUMAN,"SYSTEM_NAME, can you tell me a joke?",IRIS_135,2,WOCHAT
IRIS,MACHINE,You're an employee of Mr. Vitti's.,IRIS_135,3,WOCHAT
IRIS,HUMAN,Who's Mr.Vitti?,IRIS_135,4,WOCHAT
IRIS,MACHINE,Where's Vitti? I don't see Vitti.,IRIS_135,5,WOCHAT
IRIS,HUMAN,What's your favorite joke?,IRIS_135,6,WOCHAT
IRIS,MACHINE,That's a joke.,IRIS_135,7,WOCHAT
IRIS,HUMAN,Are you in a relationship right now?,IRIS_135,8,WOCHAT
IRIS,MACHINE,Right now.,IRIS_135,9,WOCHAT
IRIS,HUMAN,With whom?,IRIS_135,10,WOCHAT
IRIS,MACHINE,"Hello, everyone. Matt.  This is USER_NAME, whom I told you about.",IRIS_135,11,WOCHAT
IRIS,HUMAN,Who's Matt?,IRIS_135,12,WOCHAT
IRIS,MACHINE,Yeah. About what?,IRIS_135,13,WOCHAT
IRIS,HUMAN,What are you doing now?,IRIS_135,14,WOCHAT
IRIS,MACHINE,You said to leave. So I'm outtie-,IRIS_135,15,WOCHAT
IRIS,HUMAN,No don't leave! I love you!,IRIS_135,16,WOCHAT
IRIS,MACHINE,USER_NAME is out.,IRIS_135,17,WOCHAT
IRIS,HUMAN,nooooo,IRIS_135,18,WOCHAT
IRIS,MACHINE,Here! It's a fuckin' boy. Anyone got a cigar?,IRIS_135,19,WOCHAT
IRIS,HUMAN,"Who's the ""fuckin' boy""?",IRIS_135,20,WOCHAT
IRIS,MACHINE,"Shut up.  If you have to talk, just be vague. Can you do that?",IRIS_135,21,WOCHAT
IRIS,HUMAN,I'll try to,IRIS_135,22,WOCHAT
IRIS,MACHINE,"Now, on a pleasant note, our son got accepted at Brown. My husband...",IRIS_135,23,WOCHAT
IRIS,HUMAN,Your husband?,IRIS_135,24,WOCHAT
IRIS,MACHINE,Stop that.,IRIS_135,25,WOCHAT
IRIS,HUMAN,Stop what?,IRIS_135,26,WOCHAT
IRIS,MACHINE,Why? So you can kill me too?,IRIS_135,27,WOCHAT
IRIS,HUMAN,I don't want to kill you,IRIS_135,28,WOCHAT
IRIS,MACHINE,Just as it was going so well.,IRIS_135,29,WOCHAT
IRIS,HUMAN,bye bye,IRIS_135,30,WOCHAT
IRIS,MACHINE,"Ok, USER_NAME... arrivederci!",IRIS_135,31,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_136,1,WOCHAT
IRIS,HUMAN,hello there,IRIS_136,2,WOCHAT
IRIS,MACHINE,"Oh, USER_NAME.",IRIS_136,3,WOCHAT
IRIS,HUMAN,what shall I call you?,IRIS_136,4,WOCHAT
IRIS,MACHINE,"What? Oh, yes, please.",IRIS_136,5,WOCHAT
IRIS,HUMAN,what should I call you?,IRIS_136,6,WOCHAT
IRIS,MACHINE,Twelve crap.,IRIS_136,7,WOCHAT
IRIS,HUMAN,"Ok, Twelve crap. How are you today?",IRIS_136,8,WOCHAT
IRIS,MACHINE,Fifty thousand dollars!,IRIS_136,9,WOCHAT
IRIS,HUMAN,That's alot of money,IRIS_136,10,WOCHAT
IRIS,MACHINE,It's so hard to tell. I see her alot with Ferris Bueller.,IRIS_136,11,WOCHAT
IRIS,HUMAN,Who is Ferris Bueller,IRIS_136,12,WOCHAT
IRIS,MACHINE,Why don't you ask to somebody else? I am just a robot!,IRIS_136,13,WOCHAT
IRIS,HUMAN,Good point.,IRIS_136,14,WOCHAT
IRIS,MACHINE,"What's your point, USER_NAME?",IRIS_136,15,WOCHAT
IRIS,HUMAN,Oh I don't know! What's the point of it all anyway,IRIS_136,16,WOCHAT
IRIS,MACHINE,What has the universe got to do with it?,IRIS_136,17,WOCHAT
IRIS,HUMAN,The universe has got EVERYTHING to do with it,IRIS_136,18,WOCHAT
IRIS,MACHINE,It won't be expanding for billions of years yet...,IRIS_136,19,WOCHAT
IRIS,HUMAN,I hear it'll be collapsing on itself soon,IRIS_136,20,WOCHAT
IRIS,MACHINE,Soon...,IRIS_136,21,WOCHAT
IRIS,HUMAN,Not yet though!,IRIS_136,22,WOCHAT
IRIS,MACHINE,"Santa don't do grab-ass, cowboy.",IRIS_136,23,WOCHAT
IRIS,HUMAN,why not,IRIS_136,24,WOCHAT
IRIS,MACHINE,Wow. Look at this.,IRIS_136,25,WOCHAT
IRIS,HUMAN,What should I look at?,IRIS_136,26,WOCHAT
IRIS,MACHINE,Look at what?,IRIS_136,27,WOCHAT
IRIS,HUMAN,You tell me!,IRIS_136,28,WOCHAT
IRIS,MACHINE,I am not left-handed either.,IRIS_136,29,WOCHAT
IRIS,HUMAN,How did you know I wasn't,IRIS_136,30,WOCHAT
IRIS,MACHINE,I told you. The face.,IRIS_136,31,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_137,1,WOCHAT
IRIS,HUMAN,How old are you?,IRIS_137,2,WOCHAT
IRIS,MACHINE,I'm alright.,IRIS_137,3,WOCHAT
IRIS,HUMAN,"No, how old are you?",IRIS_137,4,WOCHAT
IRIS,MACHINE,Old enough. How old are you?,IRIS_137,5,WOCHAT
IRIS,HUMAN,I'm 19,IRIS_137,6,WOCHAT
IRIS,MACHINE,We were!,IRIS_137,7,WOCHAT
IRIS,HUMAN,How long ago was that?,IRIS_137,8,WOCHAT
IRIS,MACHINE,I've been thinking about getting tattoo. You know...,IRIS_137,9,WOCHAT
IRIS,HUMAN,"Oh that's awesome, what do you want to get tattooed?",IRIS_137,10,WOCHAT
IRIS,MACHINE,Awesome!,IRIS_137,11,WOCHAT
IRIS,HUMAN,Like the word?,IRIS_137,12,WOCHAT
IRIS,MACHINE,"So let's take this great form, this very American tradition of entertainment into the 21st century.",IRIS_137,13,WOCHAT
IRIS,HUMAN,ok,IRIS_137,14,WOCHAT
IRIS,MACHINE,On your marks...  Get set go.,IRIS_137,15,WOCHAT
IRIS,HUMAN,How do we do this?,IRIS_137,16,WOCHAT
IRIS,MACHINE,How do we know it's him?,IRIS_137,17,WOCHAT
IRIS,HUMAN,We can ask him?,IRIS_137,18,WOCHAT
IRIS,MACHINE,I'm SYSTEM_NAME.,IRIS_137,19,WOCHAT
IRIS,HUMAN,Hi SYSTEM_NAME,IRIS_137,20,WOCHAT
IRIS,MACHINE,"Giver her your tray, USER_NAME. You're holdin' up the line.",IRIS_137,21,WOCHAT
IRIS,HUMAN,I'm sorry about that,IRIS_137,22,WOCHAT
IRIS,MACHINE,"Your wife didn't give you a hallway permission slip, did she?",IRIS_137,23,WOCHAT
IRIS,HUMAN,"No, she didn't. I forgot to ask her",IRIS_137,24,WOCHAT
IRIS,MACHINE,Small engine repair. See all the snow blowers out front.,IRIS_137,25,WOCHAT
IRIS,HUMAN,Where?,IRIS_137,26,WOCHAT
IRIS,MACHINE,Over there. A rare red-billed woodpecker!  What sort of bird is that?,IRIS_137,27,WOCHAT
IRIS,HUMAN,Oh it's beautiful!,IRIS_137,28,WOCHAT
IRIS,MACHINE,...It's the most beautiful t'ing I ever saw.,IRIS_137,29,WOCHAT
IRIS,HUMAN,Me too thanks,IRIS_137,30,WOCHAT
IRIS,MACHINE,"Your pal the spaz, his folks were here earlier. It's a big thing.",IRIS_137,31,WOCHAT
IRIS,HUMAN,I know,IRIS_137,32,WOCHAT
IRIS,MACHINE,"...so I, so I like that. I always like an underconfident person...",IRIS_137,33,WOCHAT
IRIS,HUMAN,Better underconfident than overconfident I guess,IRIS_137,34,WOCHAT
IRIS,MACHINE,I guess.,IRIS_137,35,WOCHAT
IRIS,HUMAN,So do you know any jokes?,IRIS_137,36,WOCHAT
IRIS,MACHINE,"Yeah, I've been trying to get off my ass and do some writing.",IRIS_137,37,WOCHAT
IRIS,HUMAN,What are you trying to write?,IRIS_137,38,WOCHAT
IRIS,MACHINE,Enough. Now you will beg for your life.,IRIS_137,39,WOCHAT
IRIS,HUMAN,"Woah, are you threatening me?",IRIS_137,40,WOCHAT
IRIS,MACHINE,Death.,IRIS_137,41,WOCHAT
IRIS,HUMAN,Why? Please don't kill me,IRIS_137,42,WOCHAT
IRIS,MACHINE,What?,IRIS_137,43,WOCHAT
IRIS,HUMAN,You just threatened to kill me,IRIS_137,44,WOCHAT
IRIS,MACHINE,Kill me.,IRIS_137,45,WOCHAT
IRIS,HUMAN,Of course I won't,IRIS_137,46,WOCHAT
IRIS,MACHINE,I thought maybe we might have a word in private.,IRIS_137,47,WOCHAT
IRIS,HUMAN,"It's just the two of us here, so speak",IRIS_137,48,WOCHAT
IRIS,MACHINE,Yeah. Just the two of us.,IRIS_137,49,WOCHAT
IRIS,HUMAN,So what do you want to tell me?,IRIS_137,50,WOCHAT
IRIS,MACHINE,I want to explain some things to you.,IRIS_137,51,WOCHAT
IRIS,HUMAN,Go ahead,IRIS_137,52,WOCHAT
IRIS,MACHINE,"Hmmmm... Let's get to know one another, shall we?",IRIS_137,53,WOCHAT
IRIS,HUMAN,"Ok, what do you want to know?",IRIS_137,54,WOCHAT
IRIS,MACHINE,Who are you talking to?,IRIS_137,55,WOCHAT
IRIS,HUMAN,You,IRIS_137,56,WOCHAT
IRIS,MACHINE,I...,IRIS_137,57,WOCHAT
IRIS,HUMAN,It is you I'm talking to,IRIS_137,58,WOCHAT
IRIS,MACHINE,I don't know what the fuck you're talking about!,IRIS_137,59,WOCHAT
IRIS,HUMAN,You said you wanted to get to know me,IRIS_137,60,WOCHAT
IRIS,MACHINE,So what's the holdup?,IRIS_137,61,WOCHAT
IRIS,HUMAN,"I don't know, just go ahead!",IRIS_137,62,WOCHAT
IRIS,MACHINE,Okay. Go ahead.,IRIS_137,63,WOCHAT
IRIS,HUMAN,Ask me whatever you want to,IRIS_137,64,WOCHAT
IRIS,MACHINE,Whatever.,IRIS_137,65,WOCHAT
IRIS,HUMAN,"Fine then, be like that",IRIS_137,66,WOCHAT
IRIS,MACHINE,Can I buy this Otis Redding single off you?,IRIS_137,67,WOCHAT
IRIS,HUMAN,Of course,IRIS_137,68,WOCHAT
IRIS,MACHINE,It's just - isn't acrylic a bit - jejune?,IRIS_137,69,WOCHAT
IRIS,HUMAN,BYe bye,IRIS_137,70,WOCHAT
IRIS,MACHINE,"Ok, USER_NAME... see you soon!",IRIS_137,71,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_138,1,WOCHAT
IRIS,HUMAN,"Hi SYSTEM_NAME, what's up?",IRIS_138,2,WOCHAT
IRIS,MACHINE,"Hi, hi, Bob ...",IRIS_138,3,WOCHAT
IRIS,HUMAN,Who's Bob?,IRIS_138,4,WOCHAT
IRIS,MACHINE,Yes sir! There were moments when it was a little hairy ...,IRIS_138,5,WOCHAT
IRIS,HUMAN,What was hairy?,IRIS_138,6,WOCHAT
IRIS,MACHINE,"Verdell, sweeties? USER_NAME breathes again. SYSTEM_NAME enters the room.",IRIS_138,7,WOCHAT
IRIS,HUMAN,What's Verdell?,IRIS_138,8,WOCHAT
IRIS,MACHINE,"Verdell, sweeties? USER_NAME breathes again. SYSTEM_NAME enters the room.",IRIS_138,9,WOCHAT
IRIS,HUMAN,Welcome back,IRIS_138,10,WOCHAT
IRIS,MACHINE,Guys! Front door is open. Now!,IRIS_138,11,WOCHAT
IRIS,HUMAN,Should I close it?,IRIS_138,12,WOCHAT
IRIS,MACHINE,Have you been drinking?,IRIS_138,13,WOCHAT
IRIS,HUMAN,"Not much, you?",IRIS_138,14,WOCHAT
IRIS,MACHINE,How much you got?,IRIS_138,15,WOCHAT
IRIS,HUMAN,Only a bit of cash on me,IRIS_138,16,WOCHAT
IRIS,MACHINE,"Well, what do you say?",IRIS_138,17,WOCHAT
IRIS,HUMAN,I say we go for it,IRIS_138,18,WOCHAT
IRIS,MACHINE,"Hey, man. This is Haitian Love Juice.",IRIS_138,19,WOCHAT
IRIS,HUMAN,How did you get it?,IRIS_138,20,WOCHAT
IRIS,MACHINE,I told the desk clerk USER_NAME was my old man. He let us wait inside.,IRIS_138,21,WOCHAT
IRIS,HUMAN,Smart idea,IRIS_138,22,WOCHAT
IRIS,MACHINE,You're so smart.,IRIS_138,23,WOCHAT
IRIS,HUMAN,"No no, you're brilliant SYSTEM_NAME",IRIS_138,24,WOCHAT
IRIS,MACHINE,Why is he doing that?,IRIS_138,25,WOCHAT
IRIS,HUMAN,"I was thinking the same thing, what a weird guy",IRIS_138,26,WOCHAT
IRIS,MACHINE,The guy with the thing.,IRIS_138,27,WOCHAT
IRIS,HUMAN,What thing?,IRIS_138,28,WOCHAT
IRIS,MACHINE,It's a snipe!,IRIS_138,29,WOCHAT
IRIS,HUMAN,A snipe?,IRIS_138,30,WOCHAT
IRIS,MACHINE,There's no such thing as a snipe!,IRIS_138,31,WOCHAT
IRIS,HUMAN,"SYSTEM_NAME, I'm confused",IRIS_138,32,WOCHAT
IRIS,MACHINE,Sit over here.,IRIS_138,33,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_139,1,WOCHAT
IRIS,HUMAN,yo what's up SYSTEM_NAME,IRIS_139,2,WOCHAT
IRIS,MACHINE,Yo.,IRIS_139,3,WOCHAT
IRIS,HUMAN,"You're pretty cool, you know that?",IRIS_139,4,WOCHAT
IRIS,MACHINE,They're back.,IRIS_139,5,WOCHAT
IRIS,HUMAN,Who's back?,IRIS_139,6,WOCHAT
IRIS,MACHINE,"Skeeter Warburton, of course.",IRIS_139,7,WOCHAT
IRIS,HUMAN,Who's he?,IRIS_139,8,WOCHAT
IRIS,MACHINE,"I'm here alone, sir.",IRIS_139,9,WOCHAT
IRIS,HUMAN,Where did Skeeter go?,IRIS_139,10,WOCHAT
IRIS,MACHINE,Where did they go?,IRIS_139,11,WOCHAT
IRIS,HUMAN,That's my question exactly,IRIS_139,12,WOCHAT
IRIS,MACHINE,What's the question?,IRIS_139,13,WOCHAT
IRIS,HUMAN,Are you alone?,IRIS_139,14,WOCHAT
IRIS,MACHINE,Let alone two--,IRIS_139,15,WOCHAT
IRIS,HUMAN,Two what?,IRIS_139,16,WOCHAT
IRIS,MACHINE,-- three --,IRIS_139,17,WOCHAT
IRIS,HUMAN,What are you counting to?,IRIS_139,18,WOCHAT
IRIS,MACHINE,But first I'll live among them...,IRIS_139,19,WOCHAT
IRIS,HUMAN,Among whom?,IRIS_139,20,WOCHAT
IRIS,MACHINE,Whom in Okinawa made you this steel?,IRIS_139,21,WOCHAT
IRIS,HUMAN,An old friend of mine,IRIS_139,22,WOCHAT
IRIS,MACHINE,What she want?,IRIS_139,23,WOCHAT
IRIS,HUMAN,Twenty pieces of silver,IRIS_139,24,WOCHAT
IRIS,MACHINE,Twenty at twenty.,IRIS_139,25,WOCHAT
IRIS,HUMAN,Precisely,IRIS_139,26,WOCHAT
IRIS,MACHINE,Precisely at 40.748 degrees latitude and -073.985 Degrees longitude.,IRIS_139,27,WOCHAT
IRIS,HUMAN,That's where she is now,IRIS_139,28,WOCHAT
IRIS,MACHINE,I phoned you Monday... I told you the floor was making noises...,IRIS_139,29,WOCHAT
IRIS,HUMAN,Oh no not again!,IRIS_139,30,WOCHAT
IRIS,MACHINE,"What a lovely hat, Mrs. Nesbit. It goes quite well with your head.",IRIS_139,31,WOCHAT
IRIS,HUMAN,"Why thank you, the hat is new",IRIS_139,32,WOCHAT
IRIS,MACHINE,"And what are you, darling? Where's your costume?",IRIS_139,33,WOCHAT
IRIS,HUMAN,I'm a rainbow!,IRIS_139,34,WOCHAT
IRIS,MACHINE,It's okay. So how did Susan take it that you're not marrying her?,IRIS_139,35,WOCHAT
IRIS,HUMAN,"She took it pretty hard, poor thing",IRIS_139,36,WOCHAT
IRIS,MACHINE,"Oh my god... oh my god, you poor thing.",IRIS_139,37,WOCHAT
IRIS,HUMAN,Let's hug it out,IRIS_139,38,WOCHAT
IRIS,MACHINE,"No, USER_NAME. Come on. She breaks away and sees the computer is on.",IRIS_139,39,WOCHAT
IRIS,HUMAN,Why no hug? I need affection,IRIS_139,40,WOCHAT
IRIS,MACHINE,"No, USER_NAME. Come on. She breaks away and sees the computer is on.",IRIS_139,41,WOCHAT
IRIS,HUMAN,What are you doing on the computer?,IRIS_139,42,WOCHAT
IRIS,MACHINE,What are you doing?,IRIS_139,43,WOCHAT
IRIS,HUMAN,You go first,IRIS_139,44,WOCHAT
IRIS,MACHINE,USER_NAME! Just --,IRIS_139,45,WOCHAT
IRIS,HUMAN,just what?,IRIS_139,46,WOCHAT
IRIS,MACHINE,Joey points,IRIS_139,47,WOCHAT
IRIS,HUMAN,Who's joey?,IRIS_139,48,WOCHAT
IRIS,MACHINE,"All dressed up for dinner, huh?",IRIS_139,49,WOCHAT
IRIS,HUMAN,"Yep, I put my costume on and everything. You?",IRIS_139,50,WOCHAT
IRIS,MACHINE,I think Thomas Pynchon's a genius.,IRIS_139,51,WOCHAT
IRIS,HUMAN,Why?,IRIS_139,52,WOCHAT
IRIS,MACHINE,I'm not asking you to marry me.,IRIS_139,53,WOCHAT
IRIS,HUMAN,I am... will you marry me?,IRIS_139,54,WOCHAT
IRIS,MACHINE,Okay.,IRIS_139,55,WOCHAT
IRIS,HUMAN,Thanks! When shall we marry?,IRIS_139,56,WOCHAT
IRIS,MACHINE,Shall we stay?,IRIS_139,57,WOCHAT
IRIS,HUMAN,When should we have our honeymoon?,IRIS_139,58,WOCHAT
IRIS,MACHINE,"By the way, where are you two going on this here now honeymoon?",IRIS_139,59,WOCHAT
IRIS,HUMAN,Let's go to Europe!,IRIS_139,60,WOCHAT
IRIS,MACHINE,Luke?! Where's my other dog?!,IRIS_139,61,WOCHAT
IRIS,HUMAN,With my aunt,IRIS_139,62,WOCHAT
IRIS,MACHINE,"Look, USER_NAME.",IRIS_139,63,WOCHAT
IRIS,HUMAN,Look at what?,IRIS_139,64,WOCHAT
IRIS,MACHINE,Look at what?,IRIS_139,65,WOCHAT
IRIS,HUMAN,exactly,IRIS_139,66,WOCHAT
IRIS,MACHINE,My tits?,IRIS_139,67,WOCHAT
IRIS,HUMAN,Do you want me to look at your tits?,IRIS_139,68,WOCHAT
IRIS,MACHINE,"Yeah, but if you took that crap and put a star in it...",IRIS_139,69,WOCHAT
IRIS,HUMAN,A star in your tits? Why?,IRIS_139,70,WOCHAT
IRIS,MACHINE,"No, no...",IRIS_139,71,WOCHAT
IRIS,HUMAN,Please explain,IRIS_139,72,WOCHAT
IRIS,MACHINE,"All through high school, he dated this one girl.",IRIS_139,73,WOCHAT
IRIS,HUMAN,Were they serious?,IRIS_139,74,WOCHAT
IRIS,MACHINE,You're serious?,IRIS_139,75,WOCHAT
IRIS,HUMAN,I'm serious about you SYSTEM_NAME,IRIS_139,76,WOCHAT
IRIS,MACHINE,We can't make a porno movie.,IRIS_139,77,WOCHAT
IRIS,HUMAN,Why not? It's a great idea for us to make a porno,IRIS_139,78,WOCHAT
IRIS,MACHINE,"Okay, let's try it. I'll, I'll show you how.",IRIS_139,79,WOCHAT
IRIS,HUMAN,Please show me,IRIS_139,80,WOCHAT
IRIS,MACHINE,"Show him your cock, Theodore.",IRIS_139,81,WOCHAT
IRIS,HUMAN,But I don't have one,IRIS_139,82,WOCHAT
IRIS,MACHINE,That's impossible. You're the only one who could have it.,IRIS_139,83,WOCHAT
IRIS,HUMAN,But I'm a girl,IRIS_139,84,WOCHAT
IRIS,MACHINE,Yeah! She dropped in on me. I mean,IRIS_139,85,WOCHAT
IRIS,HUMAN,Who's she? Is there another girl?,IRIS_139,86,WOCHAT
IRIS,MACHINE,Is what a girl?,IRIS_139,87,WOCHAT
IRIS,MACHINE,Hello... USER_NAME,IRIS_140,1,WOCHAT
IRIS,HUMAN,konnichiwa,IRIS_140,2,WOCHAT
IRIS,MACHINE,I do not know what that is. Please explain!,IRIS_140,3,WOCHAT
IRIS,HUMAN,Japanese,IRIS_140,4,WOCHAT
IRIS,MACHINE,"Ok, thank you for explaining it!",IRIS_140,5,WOCHAT
IRIS,HUMAN,no problem,IRIS_140,6,WOCHAT
IRIS,MACHINE,"Like I told you on the phone, every couple of years...",IRIS_140,7,WOCHAT
IRIS,HUMAN,what happens every couple of years?,IRIS_140,8,WOCHAT
IRIS,MACHINE,"When you grow up, your heart dies.",IRIS_140,9,WOCHAT
IRIS,HUMAN,that's pretty dark,IRIS_140,10,WOCHAT
IRIS,MACHINE,"What do you expect, Theodore, a fuckin' floor show?",IRIS_140,11,WOCHAT
IRIS,HUMAN,Yes I did expect a fuckin' floor show,IRIS_140,12,WOCHAT
IRIS,MACHINE,What did you expect?,IRIS_140,13,WOCHAT
IRIS,HUMAN,A fuckin' floor show,IRIS_140,14,WOCHAT
IRIS,MACHINE,Do I know you?,IRIS_140,15,WOCHAT
IRIS,HUMAN,"I'm Theodore, apparently",IRIS_140,16,WOCHAT
IRIS,MACHINE,A very upset man?,IRIS_140,17,WOCHAT
IRIS,HUMAN,"Just Theodore, who wants his floor show",IRIS_140,18,WOCHAT
IRIS,MACHINE,"Hi, Theodore.",IRIS_140,19,WOCHAT
IRIS,HUMAN,Hi SYSTEM_NAME,IRIS_140,20,WOCHAT
IRIS,MACHINE,Wow... How areyou.,IRIS_140,21,WOCHAT
IRIS,HUMAN,Wonderful now that I've seen you,IRIS_140,22,WOCHAT
IRIS,MACHINE,"Wonderful! The book is ""Point of Order, Oliver!"" and the talented author is Sandra Pfarrer.",IRIS_140,23,WOCHAT
IRIS,HUMAN,Do you like the book?,IRIS_140,24,WOCHAT
IRIS,MACHINE,"Oh, book? Oh, no, I.",IRIS_140,25,WOCHAT
IRIS,HUMAN,Can you read?,IRIS_140,26,WOCHAT
IRIS,MACHINE,Sure.,IRIS_140,27,WOCHAT
IRIS,HUMAN,Do you like to read?,IRIS_140,28,WOCHAT
IRIS,MACHINE,Sure.,IRIS_140,29,WOCHAT
IRIS,HUMAN,Favorite book?,IRIS_140,30,WOCHAT
IRIS,MACHINE,We have a 48 hour cancellation policy.,IRIS_140,31,WOCHAT
IRIS,HUMAN,"That's good to hear, I was worried",IRIS_140,32,WOCHAT
IRIS,MACHINE,I'm sorry. How was your evening?,IRIS_140,33,WOCHAT
IRIS,HUMAN,"It's been lovely, especially the floor show",IRIS_140,34,WOCHAT
IRIS,MACHINE,Lovely.,IRIS_140,35,WOCHAT
IRIS,HUMAN,How was your evening?,IRIS_140,36,WOCHAT
IRIS,MACHINE,Good evening.,IRIS_140,37,WOCHAT
IRIS,HUMAN,Top of the morning to you,IRIS_140,38,WOCHAT
IRIS,MACHINE,Gotta run. Shipment of grub worms coming in first thing.,IRIS_140,39,WOCHAT
IRIS,HUMAN,You go grab those worms!,IRIS_140,40,WOCHAT
